1 ; Turkey Burritos ; tortillas piled high with turkey chili \ dish in Mexican and Tex-Mex cuisine that consists of a flour tortilla with various other ingredients \ wrapped into a closed-ended cylinder that can be picked up \ medium spicy ; Mexican ; 454 grams JENNIE-O Lean Ground Turkey \ 128 grams Salsa \ 8 Flour tortillas \ 80 grams Chopped onion \ Cheese \ Salsa \ 57 grams Shredded cheddar cheese (divided) \ 425 grams HORMEL Turkey Chili No Beans \ 1 Green bell pepper (chopped) ; 1 : Cook turkey as specifed on the package. Always cook to well done, 165F as measured by a meat thermometer. Add onion and bell pepper. 2 : Stir in chili and salsa. Bring to a boil. Reduce heat. Cook 7 minutes or until thoroughly heated. Spoon turkey mixture down center of each tortilla. Top with cheese. Fold up tortilla to enclose mixture. 3 : Top with queso, pico de gallo and avocado, if desired. ; 30min ; https://images.media-allrecipes.com/userphotos/250x250/710781.jpg
48 ; Thai Coconut Curry Chicken ; Thai take-out dish which sauce is also perfect to spoon over rice for another meal \ easy one-skillet curry \ layered with so many fabulous flavors \ healthy, one-pan dinner \ filled with potatoes, carrots and spices \ serve with any kind of rice or bread ; Thai ; 8 bone-in, skin-on chicken thighs \ Kosher salt and freshly ground black pepper, to taste \ 2 tablespoons unsalted butter \ 2 (14 ounce) cans light coconut milk \ 1 tablespoon cornstarch \ 2 cloves garlic, minced \ 1 tablespoon freshly grated ginger \ 2 tablespoons red curry paste \ Juice of 1 lime \ 1 tablespoon fish sauce, optional \ 1 teaspoon sugar \ 8 ounces sugar snap peas \ 1 Thai chili pepper, thinly sliced \ 2 tablespoons chopped fresh cilantro leaves ; 1 : Preheat oven to 400 degrees F. 2 : Season chicken with salt and pepper, to taste. 3 : Melt butter in a large oven-proof skillet over medium high heat. Add chicken, skin-side down, and sear both sides until golden brown, about 2-3 minutes per side, drain excess fat and set aside. 4 : In a medium bowl, whisk together coconut milk and cornstarch, set aside. 5 : Add garlic to the skillet, and cook, stirring frequently, until fragrant, about 1-2 minutes. Stir in ginger until fragrant, about 1 minute. 6 : Whisk in curry paste until well combined, about 1 minute. Gradually whisk in coconut milk mixture, and cook, whisking constantly, until incorporated and slightly thickened, about 1-2 minutes. Stir in lime juice, fish sauce, sugar and sugar snap peas. 7 : Return chicken to the skillet. Place into oven and roast until completely cooked through, reaching an internal temperature of 165 degrees F, about 25-30 minutes. 8 : Serve immediately, garnished with chili pepper and cilantro, if desired. ; 50min ; https://s23209.pcdn.co/wp-content/uploads/2016/05/Thai-Coconut-Curry-Chicken.jpg
49 ; Easy Thai Chicken ; so sticky, so tender, so moist and just packed with so much flavor \ serve over white rice \ features traditional Thai flavors like fish sauce, Sriracha, fresh ginger, coconut milk, and cilantro ; Thai ; 2 tablespoons unsalted butter \ 8 bone-in, skin-on chicken thighs \ 1/4 cup peanuts, chopped \ 2 tablespoons chopped fresh cilantro leaves \ FOR THE SAUCE \ 1/2 cup sweet chili sauce \ 2 tablespoons reduced sodium soy sauce \ 2 cloves garlic, minced \ 1 tablespoon fish sauce \ 1 tablespoon freshly grated ginger \ Juice of 1 lime \ 1 teaspoon Sriracha, or more, to taste ; 1 : Preheat oven to 400 degrees F. 2 : To make the sauce, whisk together chili sauce, soy sauce, garlic, fish sauce, ginger, lime juice and Sriracha in a small bowl, set aside. 3 : Melt butter in a large oven-proof skillet over medium high heat. Add chicken, skin-side down, and sear both sides until golden brown, about 2-3 minutes per side. Stir in chili sauce mixture. 4 : Place into oven and roast until completely cooked through, reaching an internal temperature of 165 degrees F, about 25-30 minutes. Then broil for 2-3 minutes, or until caramelized and slightly charred. 5 : Serve immediately, garnished with peanuts and cilantro, if desired. ; 40min ; https://s23209.pcdn.co/wp-content/uploads/2015/06/IMG_9150edit-copy.jpg
50 ; Easy Thai Shrimp Soup ; coconut curry soup \ infused with ginger, garlic, red curry paste and coconut milk \ loaded with succulent shrimp and vegetables ; Thai ; 1 cup uncooked basmati rice \ 2 tablespoons unsalted butter \ 1 pound medium shrimp, peeled and deveined \ Kosher salt and freshly ground black pepper, to taste \ 2 cloves garlic, minced \ 1 onion, diced \ 1 red bell pepper, diced \ 1 tablespoon freshly grated ginger \ 2 tablespoon red curry paste \ 1 (12-ounce) can unsweetened coconut milk \ 3 cups vegetable stock \ Juice of 1 lime \ 2 tablespoons chopped fresh cilantro leaves ; 1 : In a large saucepan of 1 1 /2 cups water, cook rice according to package instructions, set aside. 2 : Melt butter in a large stockpot or Dutch oven over medium high heat. Add shrimp, salt and pepper, to taste. Cook, stirring occasionally, until pink, about 2-3 minutes, set aside. 3 : Add garlic, onion and bell pepper to the stockpot. Cook, stirring occasionally, until tender, about 3-4 minutes. Stir in ginger until fragrant, about 1 minute. 4 : Whisk in curry paste until well combined, about 1 minute. Gradually whisk in coconut milk and vegetable stock, and cook, whisking constantly, until incorporated, about 1-2 minutes. 5 : Bring to a boil, reduce heat and simmer until slightly thickened, about 8-10 minutes. 6 : Stir in rice, shrimp, lime juice and cilantro. 7 : Serve immediately. ; 30min ; https://s23209.pcdn.co/wp-content/uploads/2015/02/Easy-Thai-Shrimp-Soup.jpg
51 ; Slow Cooker Korean Beef ; an authentic Korean beef rib recipe, not the Americanized version \ flank steak simmered with soy sauce, sesame oil, brown sugar, garlic and ginger in a crock pot \ far apart tender and perfect served over steamed rice ; Korean ; 1 cup beef broth \ 1/2 cup reduced sodium soy sauce \ 1/2 cup brown sugar, packed \ 4 cloves garlic, minced \ 1 tablespoon sesame oil \ 1 tablespoon rice wine vinegar \ 1 tablespoon freshly grated ginger \ 1 teaspoon Sriracha, or more, to taste \ 1/2 teaspoon onion powder \ 1/2 teaspoon white pepper \ 3 pound boneless beef chuck roast, cut into 1-inch cubes \ 2 tablespoons cornstarch \ 1 teaspoon sesame seeds \ 2 green onions, thinly sliced ; 1 : In a large bowl, whisk together beef broth, soy sauce, brown sugar, garlic, sesame oil, rice wine vinegar, ginger, Sriracha, onion powder and white pepper. 2 : Place chuck roast into a 6-qt slow cooker. Stir in beef broth mixture until well combined. 3 : Cover and cook on low heat for 7-8 hours or high heat for 3-4 hours. 4 : In a small bowl, whisk together cornstarch and 1/4 cup water. Stir in mixtrue into the slow cooker. Cover and cook on high heat for an additional 30 minutes, or until the sauce has thickened. 5 : Serve immediately, garnished with green onions and sesame seeds, if desired. ; 8.5hr ; https://s23209.pcdn.co/wp-content/uploads/2013/11/IMG_7197edit-360x360.jpg
52 ; Korean Beef Bowl ; Tastes like Korean BBQ \ quick and easy, loaded with flavor for under 400 calories \ serve over warm rice or spiralized vegetables ; Korean ; 1/4 cup brown sugar, packed \ 1/4 cup reduced sodium soy sauce \ 2 teaspoons sesame oil \ 1/2 teaspoon crushed red-pepper flakes, or more to taste \ 1/4 teaspoon ground ginger \ 1 tablespoon vegetable oil \ 3 cloves garlic, minced \ 1 pound ground beef \ 2 green onions, thinly sliced \ 1/4 teaspoon sesame seeds ; 1 : In a small bowl, whisk together brown sugar, soy sauce, sesame oil, red pepper flakes and ginger. 2 : Heat vegetable oil in a large skillet over medium high heat. Add garlic and cook, stirring constantly, until fragrant, about 1 minute. Add ground beef and cook until browned, about 3-5 minutes, making sure to crumble the beef as it cooks, drain excess fat. 3 : Stir in soy sauce mixture and green onions until well combined, allowing to simmer until heated through, about 2 minutes. 4 : Serve immediately, garnished with green onion and sesame seeds, if desired. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2013/07/IMG_9111edit1-360x360.jpg
53 ; Korean Fried Chicken ; three ingredient sweet and sticky chicken wings \ crunchier and less greasy skin \ often associated with beer \ coated with hugely addictive Korean sweet chili sauce ; Korean ; 2 cups vegetable oil \ 2 pounds chicken wings \ Kosher salt and freshly ground black pepper, to taste \ 1/2 cup soy sauce \ 1/4 cup plus 2 tablespoons sugar ; 1 : Heat vegetable oil in a Dutch oven or large pot over medium high heat to 300 degrees F. 2 : Season chicken wings with salt and pepper, to taste. 3 : Working in batches, add the chicken wings to the Dutch oven, 5 or 6 at a time, and fry until light brown, about 2-3 minutes. Transfer to a paper towel-lined plate. 4 : Increase oil temperature to 350 degrees F. Add the chicken wings to the Dutch oven again and cook until golden brown and crispy, about 2 minutes on each side. Transfer to a paper towel-lined plate. 5 : Heat soy sauce and sugar in a small saucepan over medium high heat. Bring to a boil, reduce heat to low and simmer, stirring occasionally, until sauce has thickened, about 2-3 minutes. 6 : Serve wings immediately, tossed with soy sauce glaze. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2013/10/IMG_9079edit-360x360.jpg
54 ; Zucchini Corn Pancakes ; perfect side dish or appetizer to any meal \ with fresh fruit, yogurt and honey on top \ fluffy pancakes that use fresh corn, zucchini, and Parmesan cheese ; Korean ; 1 pound zucchini, grated \ 1 teaspoon salt \ 1 cup corn kernels, frozen, canned or roasted \ 4 large eggs, beaten \ 1/2 teaspoon dried basil \ 1/2 teaspoon dried oregano \ 1/4 teaspoon garlic powder, Kosher salt and freshly ground black pepper, to taste \ 1/2 cup shredded cheddar cheese \ 3/4 cups all-purpose flour \ 2 tablespoons olive oil ; 1 : Place grated zucchini in a colander over the sink. Add salt and gently toss to combine, let sit for 10 minutes. Using a clean dish towel or cheese cloth, drain zucchini completely. 2 : In a large bowl, combine zucchini, corn, eggs, basil, oregano and garlic powder, season with salt and pepper, to taste. Stir in cheese and flour until well combined. 3 : Heat olive oil in a large skillet over medium high heat. Scoop tablespoons of batter for each pancake, flattening with a spatula, and cook until the underside is nicely golden brown, about 2 minutes. Flip and cook on the other side, about 1-2 minutes longer. 4. Serve immediately. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2014/07/IMG_4740edit-360x360.jpg
55 ; Korean Curry ; perfect amount of protein, carbs, and vegetables in this dish with creamy Korean curry sauce \ lots of meat and vegetables \ stew-like curry sauce served over rice ; Korean ; Olive oil \ 1 lb beef or chicken, cut into cubes \ 2 potatoes, peeled and diced \ 3 carrots, peeled and diced \ 3 small onions, cut into chunks \ 1/2 package (8.4 ounces) curry sauce mix ; 1 : Heat oil in a Dutch oven over medium heat. Add the beef, potatoes, carrots and onions and saute until onions are lightly browned, about 4-5 minutes. 2 : Add 3 1/3 cups water and bring to a boil. Reduce heat, cover and simmer until meat is tender, about 15 minutes. 3 : Break curry sauce mix into pieces and add to the Dutch oven, stirring until completely melted. 4 : Simmer for 5 minutes, stirring constantly. 5 : Serve immediately over rice or noodles. ; 30min ; http://media.tumblr.com/tumblr_lphn84FfI61qhhgsz.jpg
56 ; Best Ever Classic Macaroni Salad ; best and easiest old-fashioned macaroni salad to bring to all the BBQs/potlucks \ best, classic, old-fashioned, creamy macaroni salad with eggs and crisp vegetables dressed in a simple and creamy \ side dish you can make the night before your next picnic or potluck with an easy creamy and tangy classic dressing ; American ; 2 cups elbow pasta \ 3/4 cup frozen peas \ 2 large eggs \ 2/3 cup mayonnaise \ 3 tablespoons chopped fresh parsley leaves \ 2 tablespoons apple cider vinegar \ 1 tablespoon Dijon mustard \ 1/2 red bell pepper, diced \ 1/3 cup diced red onion \ 2 celery ribs, diced \ 3/4 cup diced extra-sharp cheddar cheese \ Kosher salt and freshly ground black pepper, to taste ; 1 : In a large pot of boiling salted water, cook pasta according to package instructions. Stir in peas during the last 1 minute of cooking time, drain well and rinse with cold water. 2 : Place eggs in a large saucepan and cover with cold water by 1 inch. Bring to a boil and cook for 1 minute. Cover eggs with a tight-fitting lid and remove from heat, set aside for 8-10 minutes. Drain well and let cool before peeling and dicing. 3 : In a large bowl, whisk together mayonnaise, parsley, vinegar and Dijon. Stir in pasta, peas, eggs, bell pepper, onion, celery and cheese, season with salt and pepper, to taste. 4 : Cover, place into the refrigerator for 2 hours or up to 2 days. 5 : Serve cold. ; 2.5hr ; https://s23209.pcdn.co/wp-content/uploads/2018/07/Best-Ever-Classic-Macaroni-SaladIMG_5619.jpg
57 ; Ginseng Chicken Soup (Samgyetang) ; a hot, steaming, delicious dish that features a small chicken stuffed with rice, ginseng, garlic, and jujube \ restore energy \ popular summer stamina food in Korea \ nourishing soup that's made with a small, young chicken for its tender and tasty meat ; Korean ; 2 cornish hens. Each hen weighs about 1½ pounds, a nice portion for 1 person. \ 1/2 cup short grain rice (or glutinous rice), rinsed and soaked in cold water for 1 hour. \ 2 fresh ginseng roots, washed \ 2 large dried jujubes, washed \ 16 garlic cloves, washed and the tips are removed \ 2 to 3 green onions, chopped \ salt \ ground black pepper \ 1 to 2 teaspoon salt \ 1 teaspoon sesame seeds \ a pinch of ground black pepper \ 1 to 2 tablespoons sesame oil \ 3 tablespoons soy sauce \ 2 tablespoons white vinegar \ 1 teaspoon honey (or sugar) \ 1/2 a medium size onion, cut into chunks \ 1 Jalapeno (or green chili pepper), chopped ; 1 : Strain the rice. 2 : Remove the giblets from the hens and rub them with salt all over to clean them nicely. Rinse under cold running water. 3 : Put the hens on the cutting board, pat dry, and remove any extra fat around the body cavities with kitchen scissors. Cut off the tips of wings if you want. 4 : Stuff each hen with rice, 1 ginseng, 1 jujube, and 8 garlic cloves. Put any leftover rice in the pot. 5 : Place the hens into a heavy pot. Add 8 cups of cold water, cover, and cook over medium high heat for 30 minutes.Samgyetang making. 6 : Turn down the heat to medium and cook another 40 minutes until the chicken, ginseng, and rice turn soft. Open up the pot from time to time and ladle some broth from the bottom over top of the chickens. If the broth evaporates too much, add more water. 7 : Remove from the heat. ; 50min ; https://www.maangchi.com/wp-content/uploads/2007/10/samgyetang11-650x489.jpg
58 ; Kalbi Steak Kimchi Grilled Cheese ; grilled cheese sandwich but amped it up with staple ingredients of Korean cuisine \ Korean twist on the beloved classic, grilled cheese \ kimchi in grilled cheese ; Korean ; 1/2 cup soy sauce \ 1/4 cup sugar \ 1 1/2 tablespoons sesame oil \ 2 cloves garlic, minced \ 2 green onions, sliced \ 2 teaspoons sesame seeds \ 1/2 teaspoon red pepper flakes \ 1 pound beef chuck steak \ 1 tablespoon olive oil \ 4 slices bread \ 2 tablespoons unsalted butter, softened \ 1/2 cup chopped kimchi \ 1/2 cup shredded gruyere and/or sharp cheddar ; 1 : In a medium bowl, whisk together the soy sauce, sugar, sesame oil, garlic, green onions, sesame seeds and red pepper. 2 : In a gallon size Ziploc bag or large bowl, combine the Kalbi marinade and steak, marinate overnight, turning the bag occasionally. 3 : Heat olive oil in a large skillet over medium high heat. Add the steak and cook, flipping once, until medium rare, about 3-4 minutes per side. Let the meat rest for 5-7 minutes before carving into thin slices. 4 : Heat the panini maker to medium high heat. 5 : To assemble the sandwich, generously spread the butter on 4 slices of bread. On the non-buttered side, top with the steak, kimchi and cheese. Place the remaining bread on top and spread with butter. 6 : Grill each sandwich until the cheese is thoroughly melted and the sandwich is golden brown, about 4-5 minutes. ; 15min ; http://media.tumblr.com/tumblr_m50on5odCo1qhhgsz.jpg
59 ; Pork And Kimchi Potstickers ; Perfectly crispy and a crowd-favorite with an amazing pork-kimchi filling \ rich pork filling livened up with funky kimchi \ pork and kimchi, the fiery pickled vegetable, inside gyoza wrappers, which get deliciously crispy in the skillet ; Korean ; 8 ounces ground pork \ 1 cup kimchi, drained and finely chopped \ 1/4 cup thinly sliced green onions \ 3 cloves garlic, minced \ 1 tablespoon freshly grated ginger \ 1 tablespoon reduced sodium soy sauce \ 1 tablespoon rice wine vinegar 2 teaspoons sesame oil \ 32 (3-inch) round wonton wrappers \ 2 tablespoons canola oil ; 1 : In a large bowl, combine ground pork, kimchi, green onions, garlic, ginger, soy sauce, rice wine vinegar and sesame oil. 2 : To assemble the potstickers, place wrappers on a work surface. Spoon 1 tablespoon of the pork-kimchi mixture into the center of each wrapper. Using your finger, rub the edges of the wrappers with water. Fold the dough over the filling to create a half-moon shape, pinching the edges to seal. 3 : Heat canola oil in a large skillet over medium heat. Working in batches, add potstickers in a single layer and cook until beginning to crisp on the bottom, about 2-3 minutes. Working quickly, add 1/4 cup water, cover and cook until liquid has evaporated and bottoms of dumplings are crisp and golden, about 3-5 minutes. 4 : Serve immediately. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2018/10/Pork-and-Kimchi-PotstickersIMG_7194-360x360.jpg
60 ; Korean Beef Zucchini Noodles ; LOW CARB Korean beef bowls except with zoodles \ sauce made with garlic, ginger, sesame oil, soy, rice wine vinegar, and Korean chili paste \ healthier and lighter without any of the carb guilt ; Korean ; 1/3 cup brown sugar, packed \ 1/3 cup reduced sodium soy sauce \ 1 tablespoon freshly grated ginger \ 1 tablespoon sesame oil \ 1 teaspoon Sriracha, or more to taste \ 1 tablespoon olive oil \ 3 cloves garlic, minced \ 1 pound ground beef \ 1 1/2 pounds (4 medium-sized) zucchini, spiralized \ 2 green onions, thinly sliced \ 1/4 teaspoon sesame seeds ; 1 : In a small bowl, whisk together brown sugar, soy sauce, ginger, sesame oil and Sriracha. 2 : Heat olive oil in a large skillet over medium high heat. Add garlic and cook, stirring constantly, until fragrant, about 1 minute. Add ground beef and cook until browned, about 3-5 minutes, making sure to crumble the beef as it cooks, drain excess fat. 3 : Stir in zucchini noodles, green onions and soy sauce mixture until well combined, allowing to simmer until heated through, about 2 minutes. 4 : Serve immediately, garnished with sesame seeds, if desired. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2017/10/Korean-Beef-Zucchini-NoodlesIMG_8426-360x360.jpg
61 ; Tonkatsu ; Japanese pork cutlet \ Japanese dish that consists of a breaded, deep-fried pork cutlet \ fried Japanese pork cutlet that's usually served with a sweet and savory spiced fruit sauce ; Japanese ; 1 cup vegetable oil \ 1 pound boneless pork chops \ Kosher salt and freshly ground black pepper, to taste \ 1/2 cup all-purpose flour \ 1 large egg, beaten \ 1 cup Panko* bread crumbs \ Cooked rice, for serving, Tonkatsu sauce, for serving ; 1 : Heat corn oil in a large skillet over medium high heat. 2 : Season pork chops with salt and pepper, to taste. Working one at a time, dredge pork chops in flour, dip into egg, then dredge in Panko crumbs, pressing to coat. 3 : Working in batches, add pork chops to the skillet, 2 or 3 at a time, and cook until evenly golden and crispy, about 3-4 minutes on each side. Transfer to a paper towel-lined plate. 4 : Serve immediately with rice and tonkatsu sauce, if desired. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2013/09/IMG_6081edit-360x360.jpg
62 ; ZARU SOBA ; buckwheat noodle dish with an easy chilled dipping sauce with some grated radish, green onions, and wasabi \ classic cold Japanese noodle \ one of Japan's favorite summer meals \ boiled and chilled buckwheat noodles served on a bamboo basket ; Korean ; 6 ounces buckwheat noodles \ 2 radishes, peeled \ 2 green onions, chopped, Wasabi (Japanese horseradish), to taste \ 1/4 cup Soba noodle soup base, or more to taste ; 1 : In a large pot of boiling water, cook noodles according to package instructions. Rinse under cold water and drain, set aside. 2 : While the noodles are cooking, grate one radish in each dipping bowl. Squeeze and drain excess moisture. 3 : In the same dipping bowl, add a handful of green onions and wasabi, to taste. 4 : Add the Soba noodle soup base and stir to combine. 5 : Serve dipping sauce with noodles. 6 : Printer-Friendly Version ; 10min ; http://media.tumblr.com/tumblr_lo59htymBX1qhhgsz.jpg
63 ; Clean out the Fridge Miso Ramen ; so quick, so easy and so good, loaded with veggies \ flavored with pork and chicken broth with a mix of toppings such as Chashu and Ramen Egg \ quick and easy answer to Meatless Mondays \ topped with a poached egg and vegetables ; Japanese ; 2 (3.77-ounce) packages Nissin RAOH Umami Miso Flavor \ 3 cups baby spinach \ 1/2 cup corn kernels, frozen, canned or roasted \ 1 carrot, grated \ 1 tablespoon Sriracha, optional \ 2 green onions, thinly sliced \ 1 teaspoon black sesame seeds ; 1 : Cook ramen according to package instructions. 2 : Stir in baby spinach, corn, carrot and Sriracha until the spinach has wilted, about 2 minutes. 3 : Serve immediately, garnished with green onions and sesame seeds, if desired. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2015/10/IMG_6491edit.jpg
64 ; Individual Strawberry Pie ; bright and juicy strawberries get slathered in a fresh strawberry sauce where they sit in a jar of a buttery, crisp pie crust topped with fresh whipped cream \ flaky, buttery puff pastry squares filled with juicy sweet strawberries and almond frangipane \ serve with vanilla ice cream ; Canadian ; 1 pie crust, store-bought or homemade \ 2 pounds fresh strawberries, hulled, divided \ 1/4 cup sugar \ 1/2 teaspoon vanilla extract \ Zest of 1 lemon \ Whipped cream, for serving ; 1 : Preheat oven to 350 degrees F. 2 : Cut a 6-inch circle of dough for each of the four wide-mouth 8-ounce mason jars. Carefully press the dough onto the bottom and up the sides. 3 : Place parchment paper in each jar to cover the bottom and sides of the jar. Add pie weights on top of parchment and bake for 10-12 minutes, or until the crust is golden brown. 4 : Let cool completely before removing parchment paper and pie weights. 5 : To make the strawberry sauce, combine 1 pound strawberries, sugar and vanilla in a medium saucepan. Bring to a boil, reduce heat to low and simmer, stirring occasionally, until sauce has thickened, about 6-10 minutes. Remove from heat, stir in lemon zest and let cool for 10 minutes. 6 : To assemble the pies, divide the remaining 1 pound strawberries among the four jars, arranging them within the baked crusts. Drizzle the strawberry sauce evenly over the top until the strawberries are covered with a thin layer. Refrigerate for at least 4 hours for the strawberries to set up. 7 : Serve chilled with a dollop of whipped cream, if desired. ; 30min ; http://media.tumblr.com/f9e31934d9d7a15005d42398354090a9/tumblr_inline_mfdniaNunR1qhhgsz.jpg
65 ; Kimchi Fried Rice ; homestyle fried rice made in just 30 min \ loaded with kimchi, mushrooms, carrots, kale and a fried egg \ stir fried with smoky bacon and spicy kimchi juice \ high-flavor, low-effort dishes ; Korean ; 1 1/2 cups jasmine rice \ 1 cup kimchi \ coarsely chopped and 2 tablespoons juices reserved* \ 3 tablespoons soy sauce \ 1 tablespoon gochujang (Korean red pepper paste) \ 1 tablespoon sesame oil \ 2 tablespoons canola oil \ 2 cloves garlic, minced \ 1 small onion, diced \ 2 teaspoons freshly grated ginger \ 1 (3.5-ounce) package shiitake mushrooms, sliced \ 1 cup matchstick carrots \ 1/2 bunch kale, stems removed and leaves chopped \ 4 fried eggs \ 1/4 cup nori strips \ 2 green onions, thinly sliced \ 1 tablespoon black sesame seeds ; 1 : In a large saucepan of 3 cups water, cook rice according to package instructions, set aside. 2 : In a small bowl, whisk together kimchi juice, soy sauce, gochujang and sesame oil. 3 : Heat canola oil in a large skillet over medium high heat. Add garlic, onion and ginger, and cook, stirring frequently, until onions have become translucent, about 2-3 minutes. 4 : Stir in kimchi, mushrooms and carrots. Cook, stirring constantly, until mushrooms are tender, about 3-4 minutes. 5 : Stir in rice, kale and kimchi juice mixture until the kale has wilted, about 2-3 minutes. 6 : Serve immediately with eggs, nori strips, green onions and sesame seeds, if desired. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2019/02/Kimchi-Fried-RiceIMG_8738.jpg
66 ; Shrimp Potstickers ; Completely homemade, easy peasy freezer-friendly shrimp potstickers \ delicious potstickers filled with juicy shrimp \ served at room temperature \ delicious wrapper filled with shrimp and vegetables and pan fried to perfection ; Asian ; 3 tablespoons vegetable oil, divided \ 3/4 cup diced shiitake mushrooms \ 2 shallots, minced \ 1 pound medium shrimp, peeled and deveined, diced \ 1/4 cup chopped fresh cilantro leaves \ 3 cloves garlic, minced \ 1 tablespoon freshly grated ginger \ 1 tablespoon reduced sodium soy sauce \ 1 tablespoon rice wine vinegar \ 2 teaspoons sesame oil \ Kosher salt and freshly ground black pepper, to taste \ 24 (4 1/2-inch) round wonton wrappers ; 1 : Heat 1 tablespoon vegetable oil in a medium skillet over medium high heat. Add mushrooms and shallots, and cook, stirring occasionally, until tender, about 3-4 minutes. Let cool completely. 2 : In a large bowl, combine mushroom mixture, shrimp, cilantro, garlic, ginger, soy sauce, rice wine vinegar and sesame oil, season with salt and pepper, to taste. 3 : To assemble the potstickers, place wrappers on a work surface. Spoon 1 tablespoon of the mushroom-shrimp mixture into the center of each wrapper. Using your finger, rub the edges of the wrappers with water. Fold the dough over the filling to create a half-moon shape, pinching the edges to seal.* 4 : Heat remaining 2 tablespoons vegetable oil in a large skillet over medium heat. Working in batches, add potstickers in a single layer and cook until beginning to crisp on the bottom, about 2-3 minutes. Working quickly, add 1/4 cup water, cover and cook until liquid has evaporated and bottoms of dumplings are crisp and golden, about 2-4 minutes. 5 : Serve immediately. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2018/07/Shrimp-PotstickersIMG_5881-360x360.jpg
67 ; Vegetable Potstickers ; Meatless potstickers that taste even better than the meat-filled ones \ with toasted sesame honey soy sauce \ dumpling wrappers and filled with healthy veggies ; Asian ; 3 tablespoons vegetable oil, divided \ 1 cup diced shiitake mushrooms \ 2 shallots, minced \ 3 cups shredded green cabbage \ 2 carrots, peeled and grated \ 1/2 cup diced water chestnuts \ 1/2 cup chopped fresh cilantro leaves \ 1 large egg \ 3 cloves garlic, minced \ 1 tablespoon freshly grated ginger \ 1 1/2 tablespoons reduced sodium soy sauce \ 1 tablespoon rice wine vinegar \ 2 teaspoons sesame oil \ Kosher salt and freshly ground black pepper, to taste \ 32 (3-inch) round wonton wrappers ; 1 : Heat 1 tablespoon vegetable oil in a medium skillet over medium high heat. Add mushrooms and shallots, and cook, stirring occasionally, until tender, about 3-4 minutes. Stir in cabbage and carrots until tender, about 3-5 minutes. Let cool completely. 2 : In a large bowl, combine mushroom mixture, water chestnuts, cilantro, egg, garlic, ginger, soy sauce, rice wine vinegar and sesame oil, season with salt and pepper, to taste. 3 : To assemble the potstickers, place wrappers on a work surface. Spoon 1 tablespoon of the mushroom mixture into the center of each wrapper. Using your finger, rub the edges of the wrappers with water. Fold the dough over the filling to create a half-moon shape, pinching the edges to seal.* 4 : Heat remaining 2 tablespoons vegetable oil in a large skillet over medium heat. Working in batches, add potstickers in a single layer and cook until beginning to crisp on the bottom, about 2-3 minutes. Working quickly, add 1/4 cup water, cover and cook until liquid has evaporated and bottoms of dumplings are crisp and golden, about 3-5 minutes. 5 : Serve immediately. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2018/07/Vegetable-PotstickersIMG_5662-360x360.jpg
68 ; Mushroom Ramen ; restaurant-quality ramen with a perfectly seasoned mushroom broth \ mushroom version of the beef and chicken vegetable ramen noodles \ simmered in spicy miso broth \ served over slurpable noodles to create this savory vegan mushroom ramen ; Japanese ; 1 (1-ounce) package dried shiitake mushrooms \ 1 tablespoon canola oil \ 3 cloves garlic, minced \ 2 large shallots, minced \ 1 tablespoon freshly grated ginger \ 6 cups chicken stock \ 1 1/2 tablespoons white miso paste \ 2 teaspoons soy sauce \ 3 slices bacon \ 3/4 pound fresh assorted mushrooms, sliced \ 2 (3.5-ounce) packages instant ramen noodles, flavor packets discarded \ 1 tablespoon rice wine vinegar \ Freshly ground black pepper, to taste \ 4 soft boiled eggs \ peeled and halved \ 2 green onions, thinly sliced ; 1 : In a large bowl, combine shiitake mushrooms and 2 cups hot water, let stand until softened, about 20-30 minutes. Drain, reserving the mushroom water, before coarsely chopping, set aside. 2 : Heat canola oil in a large stockpot or Dutch oven over medium heat. Add garlic, shallot, and ginger, and cook, stirring frequently, until fragrant, about 2 minutes. Stir in reserved shiitake mushrooms until golden and browned, about 3 minutes. 3 : Stir in reserved mushroom water, chicken stock, white miso paste, soy sauce and bacon. Bring to a boil, reduce heat, cover and simmer until flavors have blended, about 15-20 minutes. Remove and discard bacon. 4 : Stir in assorted mushrooms, simmer until softened, about 3-5 minutes. 5 : Stir in ramen until noodles are just tender, about 3 minutes. Stir in rice wine vinegar, season with additional soy sauce and pepper, to taste. 6 : Serve immediately, garnished with soft boiled eggs and green onions. ; 35min ; https://s23209.pcdn.co/wp-content/uploads/2019/01/Mushroom-RamenIMG_7847-360x360.jpg
